paper_id,title,publication_date,journal_conference,citation_count,field_of_study,author_prestige_score,paper_quality_score,novelty_score,pdf_available,doi
e05d10a2-3b9c-44da-a9e1-2e7a30ff2ae2,Theoretical Study in Mathematics,2025-04-22 05:35:57.587117,International Conference,0,Mathematics,0.299,0.473,0.858,True,10.1234/internationalconference.2025.1636
d652559d-f264-4d43-8f46-008067123119,Experimental Analysis in Engineering,2017-10-22 00:30:04.443349,International Conference,226,Engineering,0.388,0.556,0.485,True,10.1234/internationalconference.2017.2915
6b202358-a5b3-4adf-90b6-80aeb281ce30,Network Analysis in Computer Science,2021-02-07 13:51:10.951337,WWW,280,Computer Science,0.125,0.279,0.64,True,10.1234/www.2021.6596
df8d9c3a-87f3-4fdb-bad4-ea1ee416e196,Atomic Framework in Physics,2025-08-24 08:22:47.393891,Science Advances,0,Physics,0.468,0.483,0.466,True,10.1234/scienceadvances.2025.9352
57f20a54-376d-4dc2-9a4d-4b655d6df3e6,Advanced Framework in Psychology,2018-05-20 21:54:05.758149,International Conference,3,Psychology,0.493,0.546,0.764,False,10.1234/internationalconference.2018.4659
4f42ddc7-5020-4945-b0ef-22f3c6976c6f,Experimental Approach in Sociology,2017-12-28 13:01:03.354723,International Conference,36,Sociology,0.881,0.952,0.374,True,10.1234/internationalconference.2017.9823
60b919ca-6697-4b4a-b64e-b560f0ef867c,Advanced Framework in Psychology,2023-04-10 13:26:26.857810,International Conference,12,Psychology,0.449,0.602,0.617,True,10.1234/internationalconference.2023.7598
4d8d3a88-1e6c-4153-b006-af76dfbe599c,Experimental Approach in Medicine,2023-09-29 22:18:03.909723,JAMA,56,Medicine,0.736,0.798,0.578,True,10.1234/jama.2023.5062
82054436-a494-4617-8ff9-1ae6f47f8a3b,Advanced Analysis in Psychology,2019-07-29 21:27:16.547902,International Conference,4,Psychology,0.687,0.694,0.046,True,10.1234/internationalconference.2019.8937
eeacd153-f140-404c-bcfe-0796afb0479c,Algorithm Analysis in Computer Science,2020-09-19 23:51:48.384280,KDD,153,Computer Science,0.422,0.435,0.407,False,10.1234/kdd.2020.4157
c2efd98a-85fc-4c5e-99a0-7afa6785781d,Advanced Analysis in Engineering,2021-04-02 20:17:06.931503,International Conference,35,Engineering,0.394,0.494,0.446,True,10.1234/internationalconference.2021.4906
b9987e53-4b27-418e-a6c1-6c243b45d23d,Theoretical Study in Sociology,2019-12-18 12:38:28.458735,Journal of Sociology,30,Sociology,0.624,1.0,0.119,True,10.1234/journalofsociology.2019.1540
0c4f5b69-681c-4341-bc82-0087c6e0346c,Experimental Analysis in Economics,2016-02-21 15:38:33.477284,International Conference,2,Economics,0.364,0.488,0.562,True,10.1234/internationalconference.2016.6008
223fd4f2-abb8-4834-b816-31012b3c1190,Evolutionary Study in Biology,2024-12-21 04:23:12.512639,Science,0,Biology,0.228,0.093,0.709,True,10.1234/science.2024.4859
b0f68dc7-d2ea-4b47-ad4b-061cab6bf873,Novel Framework in Mathematics,2021-06-16 13:24:41.693721,International Conference,19,Mathematics,0.528,0.592,0.368,True,10.1234/internationalconference.2021.2329
0cbb6e2e-8f57-408d-9796-6ca8e118f8db,Algorithm Analysis in Computer Science,2018-11-14 11:52:53.477164,WWW,292,Computer Science,0.792,0.866,0.35,True,10.1234/www.2018.1509
55d8ab62-022c-43a3-9588-459553df6fd3,Theoretical Study in Engineering,2017-08-27 15:11:57.816915,Journal of Engineering,46,Engineering,0.422,0.504,0.144,True,10.1234/journalofengineering.2017.9463
96a17ac1-b0b6-457c-8bf3-eabeb4d533c8,Experimental Framework in Mathematics,2023-03-03 18:12:53.802321,International Conference,57,Mathematics,0.408,0.402,0.399,True,10.1234/internationalconference.2023.8472
338e429f-10ef-4c02-8576-0e85b8b9acde,Advanced Study in Engineering,2019-06-17 16:08:13.879291,Journal of Engineering,19,Engineering,0.806,0.831,0.213,True,10.1234/journalofengineering.2019.1893
8fe64185-d124-4614-a792-1046e698ec3f,Theoretical Approach in Chemistry,2025-02-24 00:03:32.797322,International Conference,3,Chemistry,0.652,0.576,0.204,True,10.1234/internationalconference.2025.6818
8d9f75a5-a17c-4b63-b5d7-c8c880788f7b,Novel Framework in Mathematics,2018-08-03 09:59:31.984224,International Conference,165,Mathematics,0.678,0.562,0.147,True,10.1234/internationalconference.2018.5572
e72af2b9-2353-497d-bf9b-066c68ef62b1,Machine Approach in Computer Science,2019-11-18 05:07:07.222860,CVPR,26,Computer Science,0.097,0.15,0.089,True,10.1234/cvpr.2019.6674
62472ecc-851f-42b9-9781-9483910956bc,Particle Analysis in Physics,2023-09-11 22:18:10.011679,Physical Review Letters,3,Physics,0.58,0.63,0.682,True,10.1234/physicalreviewletters.2023.6514
1406e98c-22eb-456f-874e-f23bd31c29b0,Learning Analysis in Computer Science,2016-09-22 05:02:34.397604,WWW,290,Computer Science,0.609,0.514,0.415,True,10.1234/www.2016.5374
dd98d48f-23fc-4388-b601-0b37018d024f,Experimental Approach in Medicine,2018-03-05 04:39:29.318003,JAMA,507,Medicine,0.387,0.432,0.354,True,10.1234/jama.2018.8375
5c65486d-ebe5-4c3b-877e-2ebe0a8666a6,Theoretical Framework in Psychology,2022-02-02 04:25:03.644193,International Conference,1,Psychology,0.514,0.255,0.242,True,10.1234/internationalconference.2022.8667
53a62a5c-a35c-41b5-8d5a-c009d7e71997,Machine Study in Computer Science,2024-11-18 09:56:17.693338,KDD,1,Computer Science,0.242,0.444,0.318,True,10.1234/kdd.2024.2734
51e28211-a87a-4ffe-bd55-e6df4333308c,Advanced Approach in Medicine,2018-03-16 03:06:52.996428,The Lancet,3,Medicine,0.034,0.0,0.554,True,10.1234/thelancet.2018.8463
38727b80-80b5-4f4d-b4dd-c983856b5462,Cellular Approach in Biology,2022-12-09 06:03:20.112460,Genome Research,600,Biology,0.558,0.483,0.227,True,10.1234/genomeresearch.2022.5542
5985aaec-a5a4-48a4-bb09-f05fe128f6c8,Advanced Analysis in Medicine,2019-01-17 20:45:36.617532,JAMA,33,Medicine,0.696,0.642,0.561,True,10.1234/jama.2019.9101
08d2583a-5d6c-45f7-8d6d-32557036e01f,Advanced Approach in Engineering,2023-11-12 06:59:42.293259,Journal of Engineering,24,Engineering,0.119,0.125,0.166,True,10.1234/journalofengineering.2023.3847
f94a3fa7-3608-4d14-95cc-5333fe846893,Network Framework in Computer Science,2021-10-16 07:35:24.458184,WWW,108,Computer Science,0.749,0.401,0.247,True,10.1234/www.2021.2730
762374cf-5261-4f07-bed4-6c1ae196f7df,Biological Framework in Biology,2018-03-28 11:19:25.187725,Science,382,Biology,0.239,0.228,0.228,True,10.1234/science.2018.7013
d6ebc285-243d-4dd7-ac48-1eb993d62f04,Theoretical Approach in Engineering,2020-09-11 14:10:42.564576,Journal of Engineering,18,Engineering,0.304,0.152,0.321,True,10.1234/journalofengineering.2020.5579
51273889-af1a-43d0-bfe7-efc449182aa6,Advanced Approach in Engineering,2016-10-09 00:53:53.430731,Journal of Engineering,209,Engineering,0.915,1.0,0.371,True,10.1234/journalofengineering.2016.6089
5e9c98e5-e27a-4279-a2d1-d8ae2df0c380,Theoretical Framework in Engineering,2018-11-13 17:31:24.659598,Journal of Engineering,12,Engineering,0.755,0.829,0.244,True,10.1234/journalofengineering.2018.8921
b28964f1-2c61-492f-bf01-b9762e75d759,Advanced Framework in Economics,2023-04-16 23:24:47.100373,International Conference,7,Economics,0.475,0.608,0.334,True,10.1234/internationalconference.2023.5212
9cd34448-60c0-420b-af75-28e2392a4874,Experimental Study in Engineering,2024-04-18 23:34:47.139401,Journal of Engineering,5,Engineering,0.466,0.482,0.345,False,10.1234/journalofengineering.2024.8100
8a5ff98b-636c-4a45-ab58-590c4b636b5d,Thermodynamic Analysis in Physics,2018-08-15 11:27:36.560836,Science Advances,301,Physics,0.782,0.566,0.153,False,10.1234/scienceadvances.2018.5925
fdd202db-a553-4dc7-9452-04c8e10ece96,Genetic Approach in Biology,2017-04-06 03:54:41.017953,Cell,685,Biology,0.256,0.052,0.48,True,10.1234/cell.2017.5239
26cdbb1b-5967-47b0-a3f0-250f05cd6b06,Evolutionary Framework in Biology,2023-02-24 05:01:07.549465,PNAS,53,Biology,0.172,0.0,0.668,False,10.1234/pnas.2023.8700
f2da9eed-3194-4c6b-a932-e8186f5952d5,Quantum Approach in Physics,2018-08-21 13:20:24.748186,Science Advances,22,Physics,0.254,0.365,0.115,True,10.1234/scienceadvances.2018.1256
25295700-af4d-4bd1-89e6-4db29af998da,Neural Framework in Computer Science,2017-08-24 11:18:55.391517,NeurIPS,1,Computer Science,0.576,0.525,0.234,True,10.1234/neurips.2017.8638
081c714a-635c-427a-b53f-94818ff80e6f,Advanced Study in Economics,2019-05-07 10:10:48.781816,International Conference,0,Economics,0.575,0.451,0.169,True,10.1234/internationalconference.2019.4968
7e59cf75-dec3-49bc-8376-03ea23c5c69c,Cellular Analysis in Biology,2016-02-15 12:17:26.999865,Nature,293,Biology,0.276,0.293,0.765,True,10.1234/nature.2016.8589
0343cb0a-4459-4339-ba33-611567139221,Advanced Analysis in Medicine,2023-05-22 16:42:19.987484,New England Journal of Medicine,2,Medicine,0.342,0.248,0.422,True,10.1234/newenglandjournalofmedicine.2023.5812
756d0b48-fd64-4406-afb9-1bc929104790,Cellular Approach in Biology,2019-11-04 03:11:19.780065,Cell,40,Biology,0.519,0.553,0.497,True,10.1234/cell.2019.8595
a23c4a11-0501-424b-8f54-7850974e4ada,Learning Study in Computer Science,2023-06-19 01:01:14.399730,ICML,33,Computer Science,0.478,0.336,0.628,True,10.1234/icml.2023.6045
6f7ecd77-58bd-4a5c-842f-874a8886bdc8,Theoretical Framework in Mathematics,2019-04-04 03:02:25.887170,International Conference,97,Mathematics,0.752,0.657,0.158,True,10.1234/internationalconference.2019.9685
8cef3cd1-3528-4222-be7d-0f7501983876,Theoretical Analysis in Mathematics,2022-09-20 17:46:11.728914,International Conference,14,Mathematics,0.538,0.433,0.214,True,10.1234/internationalconference.2022.1980
94e9f331-6c28-4514-9a1d-825ad6b6877d,Novel Approach in Medicine,2016-09-10 12:21:36.781438,BMJ,81,Medicine,0.439,0.484,0.446,True,10.1234/bmj.2016.5272
fc26ebe1-4efd-46a0-a137-a067cc2f0106,Novel Approach in Mathematics,2020-05-05 22:08:55.527792,Journal of Mathematics,110,Mathematics,0.161,0.0,0.264,False,10.1234/journalofmathematics.2020.8602
f2a52634-6678-4ec7-9e61-aefa83f081da,Theoretical Study in Economics,2024-02-04 10:17:28.123742,International Conference,18,Economics,0.462,0.426,0.484,True,10.1234/internationalconference.2024.5278
32cb2ffa-4b18-4adf-8b79-3f1566d36f8a,Data Study in Computer Science,2018-11-23 10:58:15.435720,ICML,83,Computer Science,0.316,0.228,0.557,True,10.1234/icml.2018.5646
b7f340ef-3b98-40af-8851-929809566ee2,Field Approach in Physics,2021-11-05 22:48:43.870038,Nature Physics,49,Physics,0.388,0.131,0.465,True,10.1234/naturephysics.2021.5628
34e2ffde-a313-47bd-a0d8-4b4f3278bc06,Evolutionary Approach in Biology,2022-11-17 18:41:24.879399,Cell,4,Biology,0.509,0.508,0.48,True,10.1234/cell.2022.2724
25bdc7c8-cd67-4ccd-8d3d-52428659258c,Learning Approach in Computer Science,2016-09-28 21:03:51.219308,AAAI,41,Computer Science,0.888,1.0,0.602,True,10.1234/aaai.2016.2527
12d40478-dae4-40a5-964d-7ee8f050e6dc,Evolutionary Framework in Biology,2019-11-13 08:46:16.360847,Science,192,Biology,0.591,0.68,0.567,True,10.1234/science.2019.5725
c73a4eb5-6534-46c1-b987-12b515b5488a,Learning Study in Computer Science,2023-03-30 15:53:20.300780,WWW,4,Computer Science,0.693,0.749,0.37,False,10.1234/www.2023.5054
463d3bf6-1312-4d3c-aecc-032c73722c5b,Advanced Analysis in Engineering,2018-03-30 19:42:19.509352,Journal of Engineering,665,Engineering,0.737,0.725,0.274,True,10.1234/journalofengineering.2018.6853
609c60be-954f-4fee-a010-a36686b9bc66,Data Analysis in Computer Science,2022-01-18 15:57:43.522869,KDD,72,Computer Science,0.418,0.257,0.021,True,10.1234/kdd.2022.2587
196164bd-19c5-4754-9e08-872bd4c04903,Relativistic Approach in Physics,2023-10-21 19:06:27.993139,Science Advances,37,Physics,0.785,0.676,0.149,True,10.1234/scienceadvances.2023.3720
1313a459-c100-4d87-9741-33a986e44fc9,Theoretical Analysis in Engineering,2019-08-30 04:15:26.095148,Journal of Engineering,2,Engineering,0.816,1.0,0.405,True,10.1234/journalofengineering.2019.2321
ebc18ffa-996d-4b6f-a132-322ae6225927,Field Approach in Physics,2017-12-20 17:27:01.826176,Science Advances,10,Physics,0.676,0.639,0.522,True,10.1234/scienceadvances.2017.1353
baefff21-a205-4af8-9248-ee0633be0278,Novel Analysis in Engineering,2019-10-14 14:57:52.400718,Journal of Engineering,44,Engineering,0.185,0.245,0.188,True,10.1234/journalofengineering.2019.4965
b2836bc0-5690-4300-81fa-5e5cc74cb421,Theoretical Analysis in Psychology,2021-08-22 11:24:26.573451,International Conference,21,Psychology,0.254,0.104,0.553,True,10.1234/internationalconference.2021.4240
59cab616-543e-48e2-b64d-c8f6b2990d9e,Biological Study in Biology,2016-01-13 04:10:04.723877,PNAS,127,Biology,0.465,0.564,0.072,True,10.1234/pnas.2016.6801
54426766-ac0a-4cc7-9123-7841399c2202,Field Framework in Physics,2023-11-23 20:46:21.016457,APL,1,Physics,0.471,0.282,0.344,False,10.1234/apl.2023.5849
75467348-6d94-4389-8159-331482fca7bb,Quantum Analysis in Physics,2021-02-17 20:29:28.259357,Science Advances,4,Physics,0.243,0.499,0.335,True,10.1234/scienceadvances.2021.4440
b7683024-f395-4a99-804a-bbbfafad8e28,Theoretical Study in Engineering,2021-09-14 21:46:54.764462,Journal of Engineering,3,Engineering,0.593,0.616,0.391,True,10.1234/journalofengineering.2021.6164
36ca304e-9f9f-40e0-b673-28f2025c2f53,Advanced Study in Psychology,2019-05-16 14:26:24.340912,International Conference,29,Psychology,0.112,0.12,0.338,True,10.1234/internationalconference.2019.4366
20516eb4-1a01-4f6a-8662-07f4b15c7255,Advanced Approach in Sociology,2025-01-15 02:48:19.807698,International Conference,0,Sociology,0.549,0.486,0.761,True,10.1234/internationalconference.2025.6514
7d510af4-5c05-4c63-af09-f16b81478475,Molecular Approach in Biology,2018-10-28 02:04:24.307030,Genome Research,96,Biology,0.442,0.644,0.189,True,10.1234/genomeresearch.2018.2088
67105bf5-d4ef-4e6e-a19d-09a52dc1b037,Neural Approach in Computer Science,2019-05-31 20:50:02.176217,WWW,83,Computer Science,0.213,0.193,0.376,True,10.1234/www.2019.3252
46bcb80b-25d6-4538-b8e5-e025bdcc9ded,Deep Framework in Computer Science,2020-06-25 02:52:56.027793,CVPR,72,Computer Science,0.632,0.473,0.346,True,10.1234/cvpr.2020.1189
1fe03755-31f8-4f60-a117-d0798c9ee91e,Genetic Approach in Biology,2020-10-21 07:52:42.253653,Science,101,Biology,0.509,0.438,0.303,True,10.1234/science.2020.5060
49872acd-2fd2-4ead-b3c8-2b6726f3e2ac,Theoretical Study in Medicine,2017-06-09 20:52:20.716496,JAMA,11,Medicine,0.936,1.0,0.364,True,10.1234/jama.2017.1864
701334fd-87d6-489a-84af-b6a9d16c2b2f,Advanced Analysis in Mathematics,2018-08-28 04:50:27.268885,International Conference,98,Mathematics,0.263,0.418,0.524,False,10.1234/internationalconference.2018.3106
81fb7066-1336-43a4-90ad-7ea13c12682f,Novel Approach in Engineering,2024-03-25 19:17:48.068521,International Conference,11,Engineering,0.507,0.606,0.713,True,10.1234/internationalconference.2024.6067
175daab9-c42c-4092-811d-bcf39aab98fe,Particle Study in Physics,2016-09-23 14:41:45.305326,Nature Physics,110,Physics,0.505,0.515,0.34,True,10.1234/naturephysics.2016.7944
2134591a-bfda-42b3-a3e5-d71fd542b755,Theoretical Study in Mathematics,2020-08-11 14:08:44.123396,Journal of Mathematics,35,Mathematics,0.229,0.307,0.153,True,10.1234/journalofmathematics.2020.6988
25b3ee25-5588-49da-9ef8-4948ace9c327,Learning Analysis in Computer Science,2022-09-11 19:33:05.144936,AAAI,209,Computer Science,0.77,0.672,0.486,True,10.1234/aaai.2022.3229
54bb1eb6-ade5-4b2a-b40d-29a672defaf4,Algorithm Framework in Computer Science,2019-02-14 14:51:41.556822,SIGIR,2049,Computer Science,0.421,0.49,0.572,True,10.1234/sigir.2019.2964
55eb0894-01df-490b-a3b3-a0316098f364,Advanced Framework in Psychology,2023-08-24 15:16:14.020240,International Conference,108,Psychology,0.311,0.239,0.824,True,10.1234/internationalconference.2023.2780
b90fe0bd-2b2f-4ce8-bb64-e4c0f824119e,Biological Analysis in Biology,2022-10-25 09:25:31.381248,Science,11,Biology,0.682,0.521,0.579,True,10.1234/science.2022.6096
a0a27f00-d952-4464-8ff9-bdd571ec9c5e,Experimental Study in Medicine,2025-07-24 22:42:12.314937,The Lancet,7,Medicine,0.482,0.78,0.361,False,10.1234/thelancet.2025.7768
78202687-b313-4a03-943f-fdd9583f574c,Advanced Analysis in Chemistry,2015-12-03 15:49:13.584890,International Conference,132,Chemistry,0.123,0.062,0.489,False,10.1234/internationalconference.2015.6397
0d15c210-0e0c-47f4-90f4-59609e9ed29e,Experimental Study in Chemistry,2017-06-07 10:46:24.742845,Journal of Chemistry,2,Chemistry,0.75,0.85,0.453,True,10.1234/journalofchemistry.2017.8185
a12db1a3-8553-47d2-9b11-296b19436cba,Experimental Study in Economics,2018-11-30 02:19:21.723737,Journal of Economics,25,Economics,0.629,0.542,0.141,True,10.1234/journalofeconomics.2018.7577
aa0c7979-5efb-4164-9d92-2d56a32861c3,Relativistic Study in Physics,2017-12-14 00:13:04.372299,Science Advances,35,Physics,0.849,1.0,0.28,True,10.1234/scienceadvances.2017.7041
2ef27ea8-cce1-4cfd-bb45-1ee886bc5144,Advanced Approach in Sociology,2020-10-08 09:40:04.291106,Journal of Sociology,6,Sociology,0.45,0.388,0.291,False,10.1234/journalofsociology.2020.5418
2bd4401a-2f84-402a-81c3-afe1ec38e614,Experimental Approach in Medicine,2025-08-28 02:24:42.982245,New England Journal of Medicine,0,Medicine,0.568,0.394,0.406,True,10.1234/newenglandjournalofmedicine.2025.3997
2b95c2f3-4b7b-4271-aa36-235662ddfe91,Novel Study in Medicine,2020-01-11 16:24:28.294223,JAMA,57,Medicine,0.291,0.28,0.12,False,10.1234/jama.2020.4192
aa93d9aa-0dd6-4052-9ea9-01cdc5aeb90a,Molecular Analysis in Biology,2017-09-14 19:44:27.180902,Nature,78,Biology,0.241,0.347,0.037,True,10.1234/nature.2017.4768
bb25db2d-a894-4e5e-9503-bbb53780b64c,Experimental Approach in Chemistry,2016-05-25 11:38:53.003715,International Conference,5,Chemistry,0.681,0.737,0.319,True,10.1234/internationalconference.2016.4379
f7aebb46-a8f6-4051-8ec1-8d01cf5f25a4,Experimental Study in Chemistry,2020-08-07 16:15:53.226764,International Conference,18,Chemistry,0.439,0.199,0.738,True,10.1234/internationalconference.2020.9322
72718a83-ea0e-4e65-b676-7427d7cd41f6,Relativistic Approach in Physics,2024-09-11 23:50:04.366008,Nature Physics,4,Physics,0.417,0.503,0.913,False,10.1234/naturephysics.2024.6506
ef97394c-e37a-4364-8be2-07ff9c75f92d,Quantum Framework in Physics,2021-01-17 20:43:31.563455,Science Advances,0,Physics,0.868,0.878,0.279,False,10.1234/scienceadvances.2021.6179
7e88193f-329a-4fdd-bd35-a79de8be03d0,Advanced Framework in Engineering,2021-10-27 20:52:58.223684,International Conference,195,Engineering,0.294,0.349,0.787,True,10.1234/internationalconference.2021.9330
6bdf9751-1d2f-435c-9b46-5236f520836a,Advanced Framework in Engineering,2017-10-07 14:48:35.558542,Journal of Engineering,641,Engineering,0.6,0.603,0.638,False,10.1234/journalofengineering.2017.4470
fca13368-096e-46ff-b417-488cfe246c60,Particle Analysis in Physics,2017-10-29 00:44:02.524018,Science Advances,1341,Physics,0.426,0.404,0.518,True,10.1234/scienceadvances.2017.5828
3537514d-9475-4af4-b3b2-5f8d0ff51999,Cellular Analysis in Biology,2022-07-08 02:12:30.653679,Genome Research,3,Biology,0.632,0.174,0.362,True,10.1234/genomeresearch.2022.3962
b7e2d2f8-7219-43d4-b632-9960a55b4efe,Experimental Framework in Economics,2018-09-13 11:40:21.500320,Journal of Economics,3,Economics,0.436,0.442,0.134,True,10.1234/journalofeconomics.2018.9066
4a33eb59-54ca-4150-ae3f-2a5e28f985ee,Genetic Framework in Biology,2021-11-30 01:30:18.344698,PNAS,42,Biology,0.798,0.897,0.665,True,10.1234/pnas.2021.5146
5710d629-d46e-49ea-9486-2bdbc52449b6,Molecular Analysis in Biology,2016-05-26 15:14:40.065861,Science,313,Biology,0.155,0.0,0.48,True,10.1234/science.2016.7398
d5276e08-326f-466d-b9c7-6bf5b1088756,Experimental Study in Engineering,2018-06-24 00:42:37.543177,International Conference,1,Engineering,0.743,0.76,0.249,True,10.1234/internationalconference.2018.1555
