paper_id,publication_date,citations,author_count,impact_factor,research_field,publication_year,citation_score,paper_age_days,recency_score,journal_score,collaboration_score,field_median_citations,field_median_authors,field_adjustment,citation_score_adj,composite_score
PAPER_03753,2025-04-23 11:32:31.111775,16,1,10.86,Computer Science,2025,36.15831395311713,182,95.01369863013699,36.01990049751244,28.34686894262107,32.0,4.0,1.0158730158730158,36.73225544443645,67.00734910773774
PAPER_03754,2016-08-24 11:32:31.111775,59,3,9.69,Computer Science,2016,52.25324680319138,3346,8.328767123287673,32.13930348258707,63.212055882855765,32.0,4.0,1.0158730158730158,53.08266341911505,52.670044509095185
PAPER_03755,2024-12-26 11:32:31.111775,13,4,3.2,Engineering,2024,33.68043697263133,300,91.78082191780823,10.613598673300167,73.64028618842732,31.5,4.0,1.0,33.68043697263133,66.58277290544461
PAPER_03756,2023-04-23 11:32:31.111775,8,8,7.53,Physics,2023,28.04163557237987,913,74.98630136986301,24.975124378109452,93.05165487771984,32.0,4.0,1.0158730158730158,28.486740898925582,65.92199843147218
PAPER_03757,2016-05-10 11:32:31.111775,8,6,1.09,Biology,2016,28.04163557237987,3452,5.424657534246579,3.6152570480928694,86.46647167633873,29.0,4.0,0.9206349206349206,25.816108939651308,34.073628593813424
PAPER_03758,2024-05-20 11:32:31.111775,18,6,6.92,Biology,2024,37.577808691269304,520,85.75342465753425,22.95190713101161,86.46647167633873,29.0,4.0,0.9206349206349206,34.595442922120945,70.9477717165301
PAPER_03759,2015-11-20 11:32:31.111775,25,4,2.94,Engineering,2015,41.5808000334645,3624,0.7123287671232825,9.751243781094528,73.64028618842732,31.5,4.0,1.0,41.5808000334645,40.02352699747405
PAPER_03760,2020-06-09 11:32:31.111775,103,2,5.56,Biology,2020,59.27310225488674,1961,46.27397260273972,18.441127694859038,48.6582880967408,29.0,4.0,0.9206349206349206,54.56888779021318,59.596172809903436
PAPER_03761,2017-05-10 11:32:31.111775,5,3,1.02,Biology,2017,22.866968896901056,3087,15.424657534246577,3.383084577114428,63.212055882855765,29.0,4.0,0.9206349206349206,21.0521300955597,30.12563254047943
PAPER_03762,2025-04-06 11:32:31.111775,70,3,7.09,Chemistry,2025,54.401592311798865,199,94.54794520547945,23.51575456053068,63.212055882855765,28.0,4.0,0.8888888888888888,48.35697094382121,76.75907572840869
PAPER_03763,2022-11-20 11:32:31.111775,35,6,3.71,Computer Science,2022,45.73393779380211,1067,70.76712328767123,12.305140961857381,86.46647167633873,32.0,4.0,1.0158730158730158,46.45987331433865,69.43023186017882
PAPER_03764,2018-05-29 11:32:31.111775,14,2,1.82,Mathematics,2018,34.560944581769135,2703,25.94520547945205,6.036484245439469,48.6582880967408,31.0,4.0,0.9841269841269841,34.01235815983629,38.39956891489237
PAPER_03765,2016-07-29 11:32:31.111775,31,4,2.28,Biology,2016,44.23075555355561,3372,7.6164383561643785,7.5621890547263675,73.64028618842732,29.0,4.0,0.9206349206349206,40.72037812867024,41.29116568126306
PAPER_03766,2023-09-29 11:32:31.111775,15,3,1.67,Physics,2023,35.384604442844484,754,79.34246575342465,5.538971807628524,63.212055882855765,32.0,4.0,1.0158730158730158,35.94626483082614,60.16108691396725
PAPER_03767,2017-07-04 11:32:31.111775,43,3,2.66,Chemistry,2017,48.29495707705974,3032,16.93150684931507,8.822553897180764,63.212055882855765,28.0,4.0,0.8888888888888888,42.92885073516421,43.84242094597084
PAPER_03768,2015-12-01 11:32:31.111775,25,4,2.2,Psychology,2015,41.5808000334645,3613,1.0136986301369832,7.296849087893865,73.64028618842732,32.0,4.0,1.0158730158730158,42.24081273240838,39.82005522588051
PAPER_03769,2018-04-07 11:32:31.111775,7,6,3.29,Engineering,2018,26.538453332133365,2755,24.520547945205486,10.912106135986734,86.46647167633873,31.5,4.0,1.0,26.538453332133365,42.831549137707
PAPER_03770,2021-06-26 11:32:31.111775,5,4,6.06,Computer Science,2021,22.866968896901056,1579,56.73972602739725,20.099502487562187,73.64028618842732,32.0,4.0,1.0158730158730158,23.229936657169326,51.75417263839833
PAPER_03771,2020-12-04 11:32:31.111775,37,2,13.1,Computer Science,2020,46.42395980198043,1783,51.15068493150685,43.449419568822556,48.6582880967408,32.0,4.0,1.0158730158730158,47.16084805280551,63.97040716794024
PAPER_03772,2019-12-31 11:32:31.111775,153,4,1.87,Biology,2019,64.28309182826884,2122,41.863013698630134,6.202321724709785,73.64028618842732,29.0,4.0,0.9206349206349206,59.18125914348559,62.3377693749944
PAPER_03773,2016-06-28 11:32:31.111775,18,2,1.34,Chemistry,2016,37.577808691269304,3403,6.767123287671229,4.444444444444445,48.6582880967408,28.0,4.0,0.8888888888888888,33.402496614461604,31.206521709253604
PAPER_03774,2022-09-28 11:32:31.111775,69,4,2.51,Physics,2022,54.22056376821054,1120,69.31506849315068,8.325041459369817,73.64028618842732,32.0,4.0,1.0158730158730158,55.08120763754721,69.92111129657907
PAPER_03775,2022-12-19 11:32:31.111775,53,3,1.46,Medicine,2022,50.908604469280924,1038,71.56164383561644,4.842454394693201,63.212055882855765,31.0,4.0,0.9841269841269841,50.10053138246694,64.96443973112365
PAPER_03776,2023-04-17 11:32:31.111775,192,6,6.39,Computer Science,2023,67.16402225325551,919,74.82191780821918,21.19402985074627,86.46647167633873,32.0,4.0,1.0158730158730158,68.23011784457702,84.87151229731764
PAPER_03777,2022-09-23 11:32:31.111775,98,5,3.09,Biology,2022,58.644290428017364,1125,69.17808219178082,10.248756218905472,81.11243971624383,29.0,4.0,0.9206349206349206,53.989981663889,71.31064839935006
PAPER_03778,2021-03-26 11:32:31.111775,39,6,3.9,Computer Science,2021,47.07858012771256,1671,54.21917808219179,12.935323383084576,86.46647167633873,32.0,4.0,1.0158730158730158,47.825859177358794,64.77813156425698
PAPER_03779,2023-03-17 11:32:31.111775,53,2,1.49,Chemistry,2023,50.908604469280924,950,73.97260273972603,4.94195688225539,48.6582880967408,28.0,4.0,0.8888888888888888,45.252092861583044,60.265013675289325
PAPER_03780,2021-04-14 11:32:31.111775,149,2,5.15,Physics,2021,63.94722248805945,1652,54.73972602739726,17.081260364842457,48.6582880967408,32.0,4.0,1.0158730158730158,64.96225776564769,67.65522560989493
PAPER_03781,2015-12-28 11:32:31.111775,22,2,11.9,Computer Science,2015,40.01611262194432,3586,1.7534246575342416,39.469320066334994,48.6582880967408,32.0,4.0,1.0158730158730158,40.651289012768835,42.822913381876766
PAPER_03782,2015-11-21 11:32:31.111775,17,3,2.98,Chemistry,2015,36.88778668309099,3623,0.7397260273972583,9.88391376451078,63.212055882855765,28.0,4.0,0.8888888888888888,32.789143718303094,33.24587819156008
PAPER_03783,2021-10-12 11:32:31.111775,0,3,10.85,Biology,2021,0.0,1471,59.69863013698631,35.98673300165838,63.212055882855765,29.0,4.0,0.9206349206349206,0.0,42.43664353317488
PAPER_03784,2021-12-31 11:32:31.111775,101,2,1.11,Biology,2021,59.02528285001818,1391,61.890410958904106,3.681592039800995,48.6582880967408,29.0,4.0,0.9206349206349206,54.340736592080226,60.75221965825174
PAPER_03785,2020-06-04 11:32:31.111775,90,2,1.11,Computer Science,2020,57.56893478467357,1966,46.136986301369866,3.681592039800995,48.6582880967408,32.0,4.0,1.0158730158730158,58.48272740030331,57.688610113548066
PAPER_03786,2015-12-12 11:32:31.111775,4,5,10.66,Medicine,2015,20.5401267955792,3602,1.315068493150684,35.356550580431175,81.11243971624383,31.0,4.0,0.9841269841269841,20.214093036919213,37.131048574190956
PAPER_03787,2016-01-01 11:32:31.111775,41,7,4.61,Medicine,2016,47.701254758821264,3582,1.8630136986301338,15.290215588723052,90.30280321355949,31.0,4.0,0.9841269841269841,46.94409198487172,48.13407105418136
PAPER_03788,2021-10-01 11:32:31.111775,28,4,1.63,Computer Science,2021,42.974433975861295,1482,59.397260273972606,5.406301824212272,73.64028618842732,32.0,4.0,1.0158730158730158,43.656567848494014,59.671674713114285
PAPER_03789,2023-11-30 11:32:31.111775,5,2,2.36,Computer Science,2023,22.866968896901056,692,81.04109589041096,7.827529021558872,48.6582880967408,32.0,4.0,1.0158730158730158,23.229936657169326,51.58451107349844
PAPER_03790,2018-11-23 11:32:31.111775,383,7,3.13,Mathematics,2018,75.94387556116779,2525,30.82191780821918,10.381426202321725,90.30280321355949,31.0,4.0,0.9841269841269841,74.73841721892703,71.46563309634885
PAPER_03791,2021-10-27 11:32:31.111775,10,3,4.64,Mathematics,2021,30.6026548556375,1456,60.10958904109589,15.389718076285241,63.212055882855765,31.0,4.0,0.9841269841269841,30.116898429357537,53.219213708473475
PAPER_03792,2019-01-11 11:32:31.111775,2,4,6.54,Biology,2019,14.020817786189935,2476,32.16438356164384,21.691542288557216,73.64028618842732,29.0,4.0,0.9206349206349206,12.908054469825654,38.3880001033883
PAPER_03793,2016-01-03 11:32:31.111775,43,8,1.26,Physics,2016,48.29495707705974,3580,1.9178082191780854,4.179104477611941,93.05165487771984,32.0,4.0,1.0158730158730158,49.06154369733053,46.85949365145535
PAPER_03794,2021-06-12 11:32:31.111775,71,4,4.21,Chemistry,2021,54.58008890451323,1593,56.35616438356165,13.963515754560532,73.64028618842732,28.0,4.0,0.8888888888888888,48.515634581789534,63.55871856128199
PAPER_03795,2024-12-06 11:32:31.111775,1,6,2.94,Psychology,2024,8.846151110711121,320,91.23287671232877,9.751243781094528,86.46647167633873,32.0,4.0,1.0158730158730158,8.986566207706534,55.48736201761522
PAPER_03796,2023-08-22 11:32:31.111775,53,5,3.73,Chemistry,2023,50.908604469280924,792,78.3013698630137,12.371475953565508,81.11243971624383,28.0,4.0,0.8888888888888888,45.252092861583044,70.25014273765007
PAPER_03797,2023-05-16 11:32:31.111775,35,5,3.13,Computer Science,2023,45.73393779380211,890,75.61643835616438,10.381426202321725,81.11243971624383,32.0,4.0,1.0158730158730158,46.45987331433865,69.46310423497586
PAPER_03798,2020-08-22 11:32:31.111775,4,5,2.8,Chemistry,2020,20.5401267955792,1887,48.3013698630137,9.286898839137644,81.11243971624383,28.0,4.0,0.8888888888888888,18.25789048495929,44.85219483355915
PAPER_03799,2024-11-08 11:32:31.111775,7,7,1.69,Computer Science,2024,26.538453332133365,348,90.46575342465754,5.60530679933665,90.30280321355949,32.0,4.0,1.0158730158730158,26.959698623119607,64.5426446988295
PAPER_03800,2017-10-28 11:32:31.111775,39,4,2.92,Physics,2017,47.07858012771256,2916,20.109589041095887,9.684908789386402,73.64028618842732,32.0,4.0,1.0158730158730158,47.825859177358794,49.871496681133344
PAPER_03801,2017-01-05 11:32:31.111775,15,4,1.63,Physics,2017,35.384604442844484,3212,12.0,5.406301824212272,73.64028618842732,32.0,4.0,1.0158730158730158,35.94626483082614,39.61950817117204
PAPER_03802,2016-11-22 11:32:31.111775,204,5,1.14,Chemistry,2016,67.93384141192406,3256,10.794520547945208,3.7810945273631837,81.11243971624383,28.0,4.0,0.8888888888888888,60.385636810599166,53.409969049182216
PAPER_03803,2021-09-10 11:32:31.111775,98,8,2.4,Computer Science,2021,58.644290428017364,1503,58.82191780821917,7.960199004975125,93.05165487771984,32.0,4.0,1.0158730158730158,59.575152180843034,72.62414300893421
PAPER_03804,2017-06-25 11:32:31.111775,417,3,1.08,Engineering,2017,77.02661465761793,3041,16.68493150684931,3.582089552238806,63.212055882855765,31.5,4.0,1.0,77.02661465761793,60.666478483557206
PAPER_03805,2018-07-08 11:32:31.111775,12,2,3.48,Mathematics,2018,32.73464892275337,2663,27.04109589041096,11.542288557213931,48.6582880967408,31.0,4.0,0.9841269841269841,32.2150513208049,39.28070883415654
PAPER_03806,2017-12-19 11:32:31.111775,305,3,1.23,Computer Science,2017,73.04610063620811,2864,21.534246575342465,4.079601990049751,63.212055882855765,32.0,4.0,1.0158730158730158,74.20556255106855,60.912756437298334
PAPER_03807,2022-10-06 11:32:31.111775,25,4,2.73,Computer Science,2022,41.5808000334645,1112,69.53424657534246,9.054726368159205,73.64028618842732,32.0,4.0,1.0158730158730158,42.24081273240838,63.29396992735684
PAPER_03808,2021-09-19 11:32:31.111775,18,3,12.76,Computer Science,2021,37.577808691269304,1494,59.06849315068493,42.32172470978441,63.212055882855765,32.0,4.0,1.0158730158730158,38.174281845098974,64.43010676672047
PAPER_03809,2018-08-23 11:32:31.111775,2,4,1.03,Chemistry,2018,14.020817786189935,2617,28.301369863013704,3.4162520729684913,73.64028618842732,28.0,4.0,0.8888888888888888,12.462949143279943,31.944244641501086
PAPER_03810,2024-12-15 11:32:31.111775,2,5,2.37,Computer Science,2024,14.020817786189935,311,91.47945205479452,7.860696517412936,81.11243971624383,32.0,4.0,1.0158730158730158,14.243370449462791,56.80750782668168
PAPER_03811,2019-10-15 11:32:31.111775,60,1,4.36,Computer Science,2019,52.46419868601785,2199,39.75342465753424,14.461028192371478,28.34686894262107,32.0,4.0,1.0158730158730158,53.29696374452607,51.56420837840562
PAPER_03812,2018-10-23 11:32:31.111775,27,6,1.52,Computer Science,2018,42.52658808334245,2556,29.972602739726028,5.041459369817579,86.46647167633873,32.0,4.0,1.0158730158730158,43.20161329101455,52.03509219766486
PAPER_03813,2024-09-23 11:32:31.111775,10,1,3.47,Physics,2024,30.6026548556375,394,89.20547945205479,11.509121061359869,28.34686894262107,32.0,4.0,1.0158730158730158,31.08841128191746,55.44375390566687
PAPER_03814,2020-04-06 11:32:31.111775,46,6,1.9,Physics,2020,49.13673233981174,2025,44.52054794520548,6.301824212271974,86.46647167633873,32.0,4.0,1.0158730158730158,49.916680472189704,60.86391899417436
PAPER_03815,2016-09-12 11:32:31.111775,12,5,1.76,Computer Science,2016,32.73464892275337,3327,8.849315068493146,5.837479270315091,81.11243971624383,32.0,4.0,1.0158730158730158,33.254246524701834,38.736744430439934
PAPER_03816,2019-12-31 11:32:31.111775,41,5,7.76,Medicine,2019,47.701254758821264,2122,41.863013698630134,25.737976782752902,81.11243971624383,31.0,4.0,0.9841269841269841,46.94409198487172,62.516474811257375
PAPER_03817,2020-05-14 11:32:31.111775,19,5,1.68,Engineering,2020,38.232429017001444,1987,45.56164383561644,5.5721393034825875,81.11243971624383,31.5,4.0,1.0,38.232429017001444,53.66335864405549
PAPER_03818,2020-12-17 11:32:31.111775,100,3,2.42,Biology,2020,58.89954490349434,1770,51.50684931506849,8.02653399668325,63.212055882855765,29.0,4.0,0.9206349206349206,54.22497784766145,61.30256680008457
PAPER_03819,2022-02-24 11:32:31.111775,98,2,1.56,Physics,2022,58.644290428017364,1336,63.39726027397261,5.174129353233831,48.6582880967408,32.0,4.0,1.0158730158730158,59.575152180843034,64.47033034224472
PAPER_03820,2018-07-17 11:32:31.111775,29,3,2.0,Physics,2018,43.407095692480254,2654,27.287671232876708,6.633499170812604,63.212055882855765,32.0,4.0,1.0158730158730158,44.09609721140851,47.35796502948444
PAPER_03821,2023-08-19 11:32:31.111775,18,6,2.04,Chemistry,2023,37.577808691269304,795,78.21917808219179,6.766169154228856,86.46647167633873,28.0,4.0,0.8888888888888888,33.402496614461604,63.43109734764685
PAPER_03822,2018-05-07 11:32:31.111775,19,3,2.19,Biology,2018,38.232429017001444,2725,25.34246575342466,7.263681592039801,63.212055882855765,29.0,4.0,0.9206349206349206,35.19810925374736,42.095032600440696
PAPER_03823,2019-03-06 11:32:31.111775,92,2,4.07,Physics,2019,57.84638697999973,2422,33.64383561643835,13.49917081260365,48.6582880967408,32.0,4.0,1.0158730158730158,58.76458359872988,56.282690654444714
PAPER_03824,2023-06-26 11:32:31.111775,17,6,5.07,Biology,2023,36.88778668309099,849,76.73972602739725,16.81592039800995,86.46647167633873,29.0,4.0,0.9206349206349206,33.96018456538535,65.93289548435396
PAPER_03825,2025-02-05 11:32:31.111775,9,4,3.14,Chemistry,2025,29.386277906290324,259,92.9041095890411,10.41459369817579,73.64028618842732,28.0,4.0,0.8888888888888888,26.12113591670251,62.84624818519379
PAPER_03826,2025-04-27 11:32:31.111775,3,2,3.83,Physics,2025,17.692302221422242,178,95.12328767123289,12.703150912106137,48.6582880967408,32.0,4.0,1.0158730158730158,17.97313241541307,54.797692795779376
PAPER_03827,2016-09-19 11:32:31.111775,28,1,6.03,Engineering,2016,42.974433975861295,3320,9.041095890410954,20.0,28.34686894262107,31.5,4.0,1.0,42.974433975861295,37.19751231033062
PAPER_03828,2023-02-22 11:32:31.111775,30,6,24.19,Computer Science,2023,43.8255691938098,973,73.34246575342466,80.23217247097844,86.46647167633873,32.0,4.0,1.0158730158730158,44.52121314926709,87.4955578262326
PAPER_03829,2025-06-09 11:32:31.111775,108,4,2.83,Medicine,2025,59.87238128212301,135,96.30136986301369,9.386401326699835,73.64028618842732,31.0,4.0,0.9841269841269841,58.92202602367661,81.32817489199579
PAPER_03830,2023-02-06 11:32:31.111775,10,4,9.27,Engineering,2023,30.6026548556375,989,72.9041095890411,30.74626865671642,73.64028618842732,31.5,4.0,1.0,30.6026548556375,63.99961028426354
PAPER_03831,2024-05-01 11:32:31.111775,21,3,3.02,Engineering,2024,39.44880596634863,539,85.23287671232876,10.016583747927033,63.212055882855765,31.5,4.0,1.0,39.44880596634863,65.2221762257427
PAPER_03832,2016-03-02 11:32:31.111775,93,3,5.57,Computer Science,2016,57.98288345052287,3521,3.53424657534247,18.474295190713104,63.212055882855765,32.0,4.0,1.0158730158730158,58.90324667989625,50.51704951301218
PAPER_03833,2016-11-10 11:32:31.111775,100,4,3.55,Biology,2016,58.89954490349434,3268,10.465753424657532,11.774461028192372,73.64028618842732,29.0,4.0,0.9206349206349206,54.22497784766145,50.632308696326355
PAPER_03834,2020-05-11 11:32:31.111775,21,3,7.46,Psychology,2020,39.44880596634863,1990,45.47945205479452,24.742951907131015,63.212055882855765,32.0,4.0,1.0158730158730158,40.074977489624004,56.16839819222
PAPER_03835,2020-01-25 11:32:31.111775,27,6,2.79,Psychology,2020,42.52658808334245,2097,42.54794520547945,9.253731343283583,86.46647167633873,32.0,4.0,1.0158730158730158,43.20161329101455,57.38776185203693
PAPER_03836,2020-01-16 11:32:31.111775,15,4,4.57,Computer Science,2020,35.384604442844484,2106,42.30136986301369,15.157545605306803,73.64028618842732,32.0,4.0,1.0158730158730158,35.94626483082614,52.410183945243716
PAPER_03837,2022-01-04 11:32:31.111775,194,5,2.88,Biology,2022,67.29559350452251,1387,62.0,9.55223880597015,81.11243971624383,29.0,4.0,0.9206349206349206,61.95467338511596,72.99186683785199
PAPER_03838,2021-02-24 11:32:31.111775,5,4,6.84,Computer Science,2021,22.866968896901056,1701,53.397260273972606,22.686567164179106,73.64028618842732,32.0,4.0,1.0158730158730158,23.229936657169326,51.32689859916832
PAPER_03839,2016-06-10 11:32:31.111775,196,6,16.54,Biology,2016,67.42582216858175,3421,6.273972602739731,54.85903814262023,86.46647167633873,29.0,4.0,0.9206349206349206,62.07456644091653,67.59516111049469
PAPER_03840,2022-12-15 11:32:31.111775,58,2,1.84,Computer Science,2022,52.03874934502931,1042,71.45205479452055,6.102819237147596,48.6582880967408,32.0,4.0,1.0158730158730158,52.86476123939485,63.819463296774956
PAPER_03841,2015-12-02 11:32:31.111775,35,4,2.93,Computer Science,2015,45.73393779380211,3612,1.041095890410959,9.718076285240466,73.64028618842732,32.0,4.0,1.0158730158730158,46.45987331433865,42.74557318273074
PAPER_03842,2023-09-11 11:32:31.111775,1,5,1.25,Physics,2023,8.846151110711121,772,78.84931506849315,4.1459369817578775,81.11243971624383,32.0,4.0,1.0158730158730158,8.986566207706534,48.74658190306823
