conversation_id,user_id,start_time,end_time,duration_minutes,category,satisfaction_score,is_resolved
conv_003224,user_00907,2025-07-19 21:42:43.481404,2025-07-19 21:54:43.481404,12,technical_help,4,True
conv_003225,user_00776,2025-09-12 09:42:02.481404,2025-09-12 10:27:02.481404,45,feature_request,5,True
conv_003226,user_00543,2025-10-07 00:07:12.481404,2025-10-07 00:11:12.481404,4,general_feedback,4,True
conv_003227,user_00004,2025-07-23 23:31:33.481404,2025-07-23 23:33:33.481404,2,technical_help,5,True
conv_003228,user_00430,2025-09-02 15:31:41.481404,2025-09-02 16:02:41.481404,31,customer_support,5,False
conv_003229,user_00112,2025-09-18 15:13:56.481404,2025-09-18 15:19:56.481404,6,general_feedback,4,True
conv_003230,user_00824,2025-08-04 21:46:34.481404,2025-08-04 21:57:34.481404,11,general_feedback,4,True
conv_003231,user_00984,2025-09-05 21:52:17.481404,2025-09-05 21:59:17.481404,7,customer_support,4,True
conv_003232,user_00201,2025-10-03 22:33:20.481404,2025-10-03 22:38:20.481404,5,technical_help,3,True
conv_003233,user_00366,2025-08-24 06:30:37.481404,2025-08-24 06:42:37.481404,12,feature_request,4,True
conv_003234,user_00442,2025-09-02 02:40:32.481404,2025-09-02 02:45:32.481404,5,general_feedback,3,False
conv_003235,user_00918,2025-07-22 19:19:46.481404,2025-07-22 19:43:46.481404,24,billing_question,4,True
conv_003236,user_00423,2025-08-30 10:42:06.481404,2025-08-30 10:45:06.481404,3,customer_support,5,True
conv_003237,user_00562,2025-08-21 08:21:57.481404,2025-08-21 08:25:57.481404,4,product_inquiry,5,True
conv_003238,user_00380,2025-07-18 21:47:51.481404,2025-07-18 21:49:51.481404,2,technical_help,3,True
conv_003239,user_00419,2025-07-21 04:22:23.481404,2025-07-21 04:28:23.481404,6,general_feedback,5,True
conv_003240,user_00915,2025-07-29 19:18:30.481404,2025-07-29 19:25:30.481404,7,technical_help,3,True
conv_003241,user_00096,2025-09-25 16:51:40.481404,2025-09-25 17:17:40.481404,26,feature_request,5,True
conv_003242,user_00961,2025-09-21 09:09:24.481404,2025-09-21 09:21:24.481404,12,customer_support,4,True
conv_003243,user_00555,2025-07-25 17:19:57.481404,2025-07-25 17:21:57.481404,2,billing_question,3,True
conv_003244,user_00909,2025-08-10 14:47:45.481404,2025-08-10 14:55:45.481404,8,customer_support,5,True
conv_003245,user_00948,2025-09-03 09:31:33.481404,2025-09-03 09:58:33.481404,27,customer_support,5,True
conv_003246,user_00958,2025-08-13 03:44:34.481404,2025-08-13 03:53:34.481404,9,feature_request,5,False
conv_003247,user_00757,2025-07-18 23:19:26.481404,2025-07-18 23:30:26.481404,11,general_feedback,5,False
conv_003248,user_00843,2025-07-24 17:50:09.481404,2025-07-24 18:02:09.481404,12,general_feedback,3,True
conv_003249,user_00201,2025-09-27 19:48:09.481404,2025-09-27 19:53:09.481404,5,product_inquiry,3,True
conv_003250,user_00063,2025-09-11 17:53:20.481404,2025-09-11 17:57:20.481404,4,product_inquiry,4,False
conv_003251,user_00121,2025-09-17 23:12:43.481404,2025-09-17 23:17:43.481404,5,technical_help,5,True
conv_003252,user_00780,2025-08-07 14:12:36.481404,2025-08-07 14:20:36.481404,8,product_inquiry,5,False
conv_003253,user_00923,2025-07-24 22:45:49.481404,2025-07-24 23:25:49.481404,40,billing_question,4,False
conv_003254,user_00036,2025-08-30 06:09:19.481404,2025-08-30 06:11:19.481404,2,general_feedback,3,False
conv_003255,user_00783,2025-07-24 19:11:16.481404,2025-07-24 19:13:16.481404,2,customer_support,2,True
conv_003256,user_00446,2025-07-31 18:18:51.481404,2025-07-31 18:38:51.481404,20,technical_help,5,True
conv_003257,user_00569,2025-10-03 07:34:34.481404,2025-10-03 07:49:34.481404,15,billing_question,3,True
conv_003258,user_00609,2025-08-30 05:43:54.481404,2025-08-30 05:48:54.481404,5,product_inquiry,3,True
conv_003259,user_00626,2025-09-28 17:44:07.481404,2025-09-28 17:53:07.481404,9,technical_help,4,True
conv_003260,user_00220,2025-10-07 10:20:21.481404,2025-10-07 10:22:21.481404,2,product_inquiry,4,True
conv_003261,user_00792,2025-08-30 11:47:24.481404,2025-08-30 12:26:24.481404,39,customer_support,5,False
conv_003262,user_00712,2025-07-21 19:31:21.481404,2025-07-21 19:37:21.481404,6,product_inquiry,5,True
conv_003263,user_00973,2025-09-30 17:28:14.481404,2025-09-30 17:31:14.481404,3,feature_request,4,True
conv_003264,user_00666,2025-09-03 21:08:51.481404,2025-09-03 21:17:51.481404,9,customer_support,5,False
conv_003265,user_00897,2025-08-01 00:14:25.481404,2025-08-01 00:23:25.481404,9,product_inquiry,3,True
conv_003266,user_00622,2025-08-31 06:57:01.481404,2025-08-31 07:04:01.481404,7,product_inquiry,5,True
conv_003267,user_00348,2025-08-29 11:37:18.481404,2025-08-29 11:42:18.481404,5,customer_support,3,True
conv_003268,user_00563,2025-07-22 17:25:43.481404,2025-07-22 17:35:43.481404,10,customer_support,4,True
conv_003269,user_00859,2025-07-29 10:29:27.481404,2025-07-29 10:33:27.481404,4,product_inquiry,5,True
conv_003270,user_00531,2025-07-23 20:33:25.481404,2025-07-23 20:42:25.481404,9,customer_support,4,True
conv_003271,user_00560,2025-07-17 06:53:07.481404,2025-07-17 07:00:07.481404,7,billing_question,3,True
conv_003272,user_00868,2025-08-11 06:57:40.481404,2025-08-11 06:59:40.481404,2,customer_support,3,True
conv_003273,user_00794,2025-09-12 01:23:38.481404,2025-09-12 01:28:38.481404,5,general_feedback,3,False
conv_003274,user_00169,2025-09-21 01:20:44.481404,2025-09-21 01:35:44.481404,15,customer_support,5,False
conv_003275,user_00976,2025-09-25 16:45:43.481404,2025-09-25 16:53:43.481404,8,billing_question,5,True
conv_003276,user_00059,2025-09-23 23:02:04.481404,2025-09-23 23:07:04.481404,5,general_feedback,3,True
conv_003277,user_00321,2025-08-15 07:20:43.481404,2025-08-15 07:23:43.481404,3,feature_request,5,True
conv_003278,user_00300,2025-08-03 19:49:26.481404,2025-08-03 19:51:26.481404,2,customer_support,4,True
conv_003279,user_00615,2025-09-12 08:59:37.481404,2025-09-12 09:19:37.481404,20,technical_help,4,True
conv_003280,user_00787,2025-07-16 22:36:22.481404,2025-07-16 22:45:22.481404,9,product_inquiry,4,True
conv_003281,user_00808,2025-07-13 15:02:41.481404,2025-07-13 15:32:41.481404,30,billing_question,5,False
conv_003282,user_00446,2025-08-23 21:01:26.481404,2025-08-23 21:12:26.481404,11,customer_support,5,False
conv_003283,user_00678,2025-08-03 20:56:42.481404,2025-08-03 21:21:42.481404,25,billing_question,5,True
conv_003284,user_00091,2025-08-13 14:23:05.481404,2025-08-13 14:36:05.481404,13,feature_request,3,True
conv_003285,user_00577,2025-07-21 10:34:58.481404,2025-07-21 10:36:58.481404,2,billing_question,2,True
conv_003286,user_00524,2025-07-31 15:01:23.481404,2025-07-31 15:16:23.481404,15,technical_help,5,False
conv_003287,user_00318,2025-09-27 06:31:20.481404,2025-09-27 06:35:20.481404,4,feature_request,4,True
conv_003288,user_00566,2025-09-16 20:31:05.481404,2025-09-16 20:33:05.481404,2,general_feedback,4,False
conv_003289,user_00213,2025-08-01 20:15:19.481404,2025-08-01 20:33:19.481404,18,feature_request,5,True
conv_003290,user_00633,2025-08-12 23:29:45.481404,2025-08-12 23:40:45.481404,11,feature_request,5,True
conv_003291,user_00877,2025-10-07 06:40:45.481404,2025-10-07 06:50:45.481404,10,product_inquiry,3,False
conv_003292,user_00275,2025-09-25 08:53:13.481404,2025-09-25 08:59:13.481404,6,customer_support,4,True
conv_003293,user_00542,2025-07-21 13:39:48.481404,2025-07-21 13:44:48.481404,5,technical_help,5,True
conv_003294,user_00986,2025-09-30 16:56:05.481404,2025-09-30 17:00:05.481404,4,feature_request,4,True
conv_003295,user_00954,2025-08-02 16:21:15.481404,2025-08-02 16:32:15.481404,11,billing_question,5,True
conv_003296,user_00542,2025-09-10 09:27:21.481404,2025-09-10 09:34:21.481404,7,billing_question,4,True
conv_003297,user_00690,2025-07-15 20:48:13.481404,2025-07-15 20:57:13.481404,9,general_feedback,4,True
conv_003298,user_00303,2025-09-17 23:47:05.481404,2025-09-17 23:57:05.481404,10,feature_request,5,True
conv_003299,user_00683,2025-09-18 10:24:55.481404,2025-09-18 10:38:55.481404,14,billing_question,4,False
conv_003300,user_00249,2025-10-02 21:21:51.481404,2025-10-02 21:39:51.481404,18,general_feedback,3,True
conv_003301,user_00743,2025-09-29 13:11:28.481404,2025-09-29 13:16:28.481404,5,billing_question,2,False
conv_003302,user_00984,2025-09-23 01:39:53.481404,2025-09-23 01:45:53.481404,6,customer_support,4,True
conv_003303,user_00842,2025-08-16 09:18:04.481404,2025-08-16 09:21:04.481404,3,general_feedback,3,False
conv_003304,user_00969,2025-09-20 08:24:56.481404,2025-09-20 08:40:56.481404,16,technical_help,3,False
conv_003305,user_00808,2025-07-31 17:53:57.481404,2025-07-31 18:26:57.481404,33,technical_help,5,True
conv_003306,user_00301,2025-07-28 02:44:04.481404,2025-07-28 02:46:04.481404,2,general_feedback,3,True
conv_003307,user_00316,2025-08-18 10:15:08.481404,2025-08-18 10:28:08.481404,13,technical_help,5,True
conv_003308,user_00835,2025-08-29 23:55:22.481404,2025-08-30 00:00:22.481404,5,customer_support,2,True
conv_003309,user_00378,2025-08-01 22:42:36.481404,2025-08-01 22:52:36.481404,10,general_feedback,5,True
conv_003310,user_00851,2025-08-05 05:54:44.481404,2025-08-05 06:25:44.481404,31,general_feedback,4,True
conv_003311,user_00852,2025-09-15 04:40:41.481404,2025-09-15 04:42:41.481404,2,general_feedback,5,True
conv_003312,user_00297,2025-09-14 04:31:49.481404,2025-09-14 04:44:49.481404,13,technical_help,4,True
conv_003313,user_00222,2025-07-29 18:57:55.481404,2025-07-29 19:04:55.481404,7,product_inquiry,5,True
conv_003314,user_00323,2025-10-03 06:45:52.481404,2025-10-03 07:02:52.481404,17,billing_question,5,True
conv_003315,user_00145,2025-09-25 18:06:04.481404,2025-09-25 18:22:04.481404,16,customer_support,4,True
conv_003316,user_00466,2025-08-29 14:16:04.481404,2025-08-29 14:25:04.481404,9,general_feedback,3,True
conv_003317,user_00622,2025-07-28 18:55:18.481404,2025-07-28 19:07:18.481404,12,feature_request,3,True
conv_003318,user_00203,2025-08-26 07:54:12.481404,2025-08-26 08:05:12.481404,11,product_inquiry,4,True
conv_003319,user_00232,2025-07-13 07:28:29.481404,2025-07-13 07:46:29.481404,18,customer_support,5,False
conv_003320,user_00086,2025-10-06 15:30:18.481404,2025-10-06 15:50:18.481404,20,technical_help,4,False
conv_003321,user_00984,2025-08-27 02:47:00.481404,2025-08-27 02:55:00.481404,8,feature_request,5,True
conv_003322,user_00914,2025-07-10 07:38:15.481404,2025-07-10 07:40:15.481404,2,product_inquiry,3,True
conv_003323,user_00831,2025-07-12 08:36:33.481404,2025-07-12 08:44:33.481404,8,technical_help,4,False
conv_003324,user_00131,2025-09-28 19:50:53.481404,2025-09-28 19:55:53.481404,5,product_inquiry,5,True
conv_003325,user_00484,2025-09-09 08:02:09.481404,2025-09-09 08:22:09.481404,20,technical_help,5,True
conv_003326,user_00611,2025-07-21 03:01:47.481404,2025-07-21 03:19:47.481404,18,customer_support,5,True
conv_003327,user_00402,2025-08-14 05:23:12.481404,2025-08-14 05:55:12.481404,32,product_inquiry,4,False
conv_003328,user_00619,2025-07-16 09:20:41.481404,2025-07-16 09:21:41.481404,1,feature_request,4,True
conv_003329,user_00294,2025-07-20 01:45:34.481404,2025-07-20 01:55:34.481404,10,technical_help,3,True
conv_003330,user_00543,2025-08-24 20:24:18.481404,2025-08-24 20:31:18.481404,7,customer_support,5,False
conv_003331,user_00418,2025-07-28 09:48:14.481404,2025-07-28 10:08:14.481404,20,general_feedback,4,True
conv_003332,user_00622,2025-09-05 22:47:07.481404,2025-09-05 22:56:07.481404,9,customer_support,3,True
conv_003333,user_00344,2025-08-11 06:59:31.481404,2025-08-11 07:07:31.481404,8,customer_support,3,True
conv_003334,user_00038,2025-09-15 00:32:44.481404,2025-09-15 01:00:44.481404,28,product_inquiry,5,True
conv_003335,user_00964,2025-09-20 01:04:52.481404,2025-09-20 01:06:52.481404,2,technical_help,5,False
conv_003336,user_00812,2025-08-11 06:31:09.481404,2025-08-11 06:36:09.481404,5,billing_question,4,True
conv_003337,user_00990,2025-09-24 06:38:43.481404,2025-09-24 06:39:43.481404,1,feature_request,4,False
conv_003338,user_00765,2025-07-22 00:12:02.481404,2025-07-22 00:20:02.481404,8,customer_support,3,True
conv_003339,user_00896,2025-07-14 21:10:06.481404,2025-07-14 21:21:06.481404,11,technical_help,4,True
conv_003340,user_00623,2025-07-18 02:02:46.481404,2025-07-18 02:07:46.481404,5,billing_question,3,True
conv_003341,user_00075,2025-08-09 14:38:30.481404,2025-08-09 14:43:30.481404,5,customer_support,3,True
conv_003342,user_00261,2025-10-04 15:25:05.481404,2025-10-04 15:40:05.481404,15,technical_help,3,True
conv_003343,user_00522,2025-08-31 22:22:41.481404,2025-08-31 22:32:41.481404,10,billing_question,5,False
conv_003344,user_00642,2025-09-29 18:45:55.481404,2025-09-29 19:05:55.481404,20,billing_question,5,True
conv_003345,user_00147,2025-09-07 19:33:27.481404,2025-09-07 19:38:27.481404,5,feature_request,4,True
conv_003346,user_00987,2025-07-13 10:06:34.481404,2025-07-13 10:23:34.481404,17,product_inquiry,5,True
conv_003347,user_00006,2025-09-24 13:49:15.481404,2025-09-24 13:59:15.481404,10,billing_question,3,True
conv_003348,user_00244,2025-08-24 19:20:00.481404,2025-08-24 19:30:00.481404,10,general_feedback,5,False
conv_003349,user_00048,2025-07-30 02:00:38.481404,2025-07-30 02:12:38.481404,12,general_feedback,4,True
conv_003350,user_00128,2025-07-14 16:32:17.481404,2025-07-14 16:33:17.481404,1,general_feedback,3,True
conv_003351,user_00711,2025-07-11 06:10:32.481404,2025-07-11 06:16:32.481404,6,feature_request,4,True
conv_003352,user_00595,2025-09-16 04:48:39.481404,2025-09-16 04:55:39.481404,7,technical_help,4,True
conv_003353,user_00958,2025-07-11 00:51:38.481404,2025-07-11 01:00:38.481404,9,technical_help,5,True
conv_003354,user_00413,2025-09-20 22:13:25.481404,2025-09-20 22:21:25.481404,8,feature_request,5,True
conv_003355,user_00891,2025-09-23 06:50:48.481404,2025-09-23 07:04:48.481404,14,feature_request,5,True
conv_003356,user_00615,2025-09-19 22:27:24.481404,2025-09-19 22:46:24.481404,19,customer_support,5,True
conv_003357,user_00549,2025-09-23 13:51:55.481404,2025-09-23 13:58:55.481404,7,feature_request,4,True
conv_003358,user_00583,2025-08-02 14:27:22.481404,2025-08-02 14:31:22.481404,4,technical_help,5,False
conv_003359,user_00022,2025-09-22 11:41:40.481404,2025-09-22 11:55:40.481404,14,feature_request,5,True
conv_003360,user_00878,2025-07-28 09:12:36.481404,2025-07-28 09:16:36.481404,4,product_inquiry,3,False
conv_003361,user_00800,2025-09-25 20:43:59.481404,2025-09-25 20:45:59.481404,2,technical_help,2,True
conv_003362,user_00441,2025-08-17 17:59:20.481404,2025-08-17 18:05:20.481404,6,billing_question,5,True
conv_003363,user_00572,2025-08-24 10:13:26.481404,2025-08-24 10:32:26.481404,19,billing_question,5,False
conv_003364,user_00783,2025-08-19 01:25:35.481404,2025-08-19 01:26:35.481404,1,general_feedback,3,False
conv_003365,user_00222,2025-08-08 13:17:51.481404,2025-08-08 13:27:51.481404,10,general_feedback,3,True
conv_003366,user_00226,2025-08-10 03:13:27.481404,2025-08-10 03:29:27.481404,16,general_feedback,3,True
conv_003367,user_00533,2025-07-22 22:53:18.481404,2025-07-22 23:03:18.481404,10,customer_support,4,True
conv_003368,user_00919,2025-08-11 23:16:32.481404,2025-08-11 23:24:32.481404,8,general_feedback,3,True
conv_003369,user_00924,2025-09-14 23:54:25.481404,2025-09-15 00:02:25.481404,8,technical_help,3,True
conv_003370,user_00870,2025-09-23 15:08:09.481404,2025-09-23 15:10:09.481404,2,billing_question,4,True
conv_003371,user_00558,2025-09-13 04:35:30.481404,2025-09-13 04:44:30.481404,9,billing_question,5,True
conv_003372,user_00803,2025-08-31 23:07:47.481404,2025-08-31 23:24:47.481404,17,feature_request,4,True
conv_003373,user_00646,2025-07-16 13:45:08.481404,2025-07-16 14:08:08.481404,23,customer_support,5,True
conv_003374,user_00437,2025-07-19 01:03:07.481404,2025-07-19 01:12:07.481404,9,product_inquiry,5,True
conv_003375,user_00345,2025-10-07 04:46:37.481404,2025-10-07 04:54:37.481404,8,technical_help,3,True
conv_003376,user_00409,2025-08-31 01:49:06.481404,2025-08-31 01:53:06.481404,4,product_inquiry,5,True
conv_003377,user_00319,2025-09-30 00:11:56.481404,2025-09-30 00:21:56.481404,10,technical_help,5,True
conv_003378,user_00876,2025-07-12 08:44:21.481404,2025-07-12 08:54:21.481404,10,billing_question,3,False
conv_003379,user_00684,2025-09-30 05:53:39.481404,2025-09-30 06:35:39.481404,42,billing_question,5,True
conv_003380,user_00907,2025-08-16 07:12:33.481404,2025-08-16 07:19:33.481404,7,customer_support,3,True
conv_003381,user_00782,2025-08-16 02:19:06.481404,2025-08-16 02:29:06.481404,10,product_inquiry,3,False
conv_003382,user_00198,2025-09-26 13:35:41.481404,2025-09-26 13:50:41.481404,15,customer_support,3,True
conv_003383,user_00385,2025-08-29 17:59:54.481404,2025-08-29 18:05:54.481404,6,feature_request,5,True
conv_003384,user_00301,2025-09-08 15:47:28.481404,2025-09-08 15:50:28.481404,3,general_feedback,4,False
conv_003385,user_00418,2025-09-22 14:51:05.481404,2025-09-22 15:12:05.481404,21,general_feedback,5,False
conv_003386,user_00597,2025-08-21 13:06:07.481404,2025-08-21 13:24:07.481404,18,general_feedback,3,False
conv_003387,user_00378,2025-07-30 21:56:01.481404,2025-07-30 22:02:01.481404,6,technical_help,3,True
conv_003388,user_00452,2025-08-21 11:39:37.481404,2025-08-21 11:53:37.481404,14,billing_question,3,False
conv_003389,user_00966,2025-08-22 02:24:38.481404,2025-08-22 02:28:38.481404,4,general_feedback,4,True
conv_003390,user_00422,2025-09-12 16:33:59.481404,2025-09-12 16:51:59.481404,18,feature_request,4,True
conv_003391,user_00569,2025-09-25 01:08:07.481404,2025-09-25 01:15:07.481404,7,general_feedback,4,True
conv_003392,user_00846,2025-08-24 12:55:52.481404,2025-08-24 13:12:52.481404,17,customer_support,3,True
conv_003393,user_00955,2025-09-05 22:23:52.481404,2025-09-05 22:30:52.481404,7,technical_help,3,True
conv_003394,user_00537,2025-09-13 00:06:49.481404,2025-09-13 00:19:49.481404,13,customer_support,3,False
conv_003395,user_00465,2025-08-01 00:58:08.481404,2025-08-01 01:01:08.481404,3,product_inquiry,4,True
conv_003396,user_00953,2025-07-26 03:08:39.481404,2025-07-26 03:30:39.481404,22,technical_help,5,False
conv_003397,user_00558,2025-07-17 04:32:28.481404,2025-07-17 04:51:28.481404,19,customer_support,3,True
conv_003398,user_00921,2025-10-05 15:03:21.481404,2025-10-05 15:07:21.481404,4,general_feedback,3,False
conv_003399,user_00168,2025-07-09 13:11:19.481404,2025-07-09 13:28:19.481404,17,customer_support,3,True
conv_003400,user_00244,2025-09-27 14:53:08.481404,2025-09-27 15:03:08.481404,10,general_feedback,4,False
